timestep,location,flow,occupy,speed
47,4,21.0,1,1
47,5,53.0,1,1
47,6,34.0,1,1
47,7,46.0,1,1
47,8,34.0,1,1
47,9,26.0,1,1
47,10,7.0,1,1
47,11,3.0,1,1
47,12,59.0,1,1
47,13,26.0,1,1
47,14,0.0,1,1
48,0,24.0,1,1
48,1,33.0,1,1
48,2,42.0,1,1
48,3,32.0,1,1
48,4,18.0,1,1
48,5,43.0,1,1
48,6,28.0,1,1
48,7,33.0,1,1
48,8,23.0,1,1
48,9,24.0,1,1
48,10,13.0,1,1
48,11,3.0,1,1
48,12,64.0,1,1
48,13,39.0,1,1
48,14,0.0,1,1
49,0,35.0,1,1
49,1,53.0,1,1
49,2,44.0,1,1
49,3,35.0,1,1
49,4,23.0,1,1
49,5,59.0,1,1
49,6,39.0,1,1
49,7,40.0,1,1
49,8,21.0,1,1
49,9,25.0,1,1
49,10,15.0,1,1
49,11,4.0,1,1
49,12,72.0,1,1
49,13,32.0,1,1
49,14,0.0,1,1
50,0,32.0,1,1
50,1,33.0,1,1
50,2,31.0,1,1
50,3,33.0,1,1
50,4,28.0,1,1
50,5,40.0,1,1
50,6,39.0,1,1
50,7,35.0,1,1
50,8,21.0,1,1
50,9,27.0,1,1
50,10,21.0,1,1
50,11,3.0,1,1
50,12,66.0,1,1
50,13,33.0,1,1
50,14,0.0,1,1
51,0,26.0,1,1
51,1,39.0,1,1
51,2,50.0,1,1
51,3,48.0,1,1
51,4,17.0,1,1
51,5,57.0,1,1
51,6,38.0,1,1
51,7,40.0,1,1
51,8,16.0,1,1
51,9,39.0,1,1
51,10,19.0,1,1
51,11,3.0,1,1
51,12,67.0,1,1
51,13,33.0,1,1
51,14,0.0,1,1
52,0,32.0,1,1
52,1,28.0,1,1
52,2,59.0,1,1
52,3,30.0,1,1
52,4,31.0,1,1
52,5,44.0,1,1
52,6,45.0,1,1
52,7,41.0,1,1
52,8,19.0,1,1
52,9,38.0,1,1
52,10,23.0,1,1
52,11,1.0,1,1
52,12,57.0,1,1
52,13,30.0,1,1
52,14,0.0,1,1
53,0,40.0,1,1
53,1,48.0,1,1
53,2,51.0,1,1
53,3,59.0,1,1
53,4,27.0,1,1
53,5,70.0,1,1
53,6,53.0,1,1
53,7,58.0,1,1
53,8,28.0,1,1
53,9,40.0,1,1
53,10,18.0,1,1
53,11,3.0,1,1
53,12,68.0,1,1
53,13,40.0,1,1
53,14,0.0,1,1
54,0,51.0,1,1
54,1,67.0,1,1
54,2,47.0,1,1
54,3,42.0,1,1
54,4,38.0,1,1
54,5,68.0,1,1
54,6,41.0,1,1
54,7,76.0,1,1
54,8,30.0,1,1
54,9,33.0,1,1
54,10,24.0,1,1
54,11,3.0,1,1
54,12,87.0,1,1
54,13,38.0,1,1
54,14,0.0,1,1
55,0,49.0,1,1
55,1,57.0,1,1
55,2,57.0,1,1
55,3,59.0,1,1
55,4,36.0,1,1
55,5,97.0,1,1
55,6,61.0,1,1
55,7,73.0,1,1
55,8,35.0,1,1
55,9,43.0,1,1
55,10,29.0,1,1
55,11,0.0,1,1
55,12,64.0,1,1
55,13,41.0,1,1
55,14,0.0,1,1
56,0,52.0,1,1
56,1,65.0,1,1
56,2,58.0,1,1
56,3,57.0,1,1
56,4,50.0,1,1
56,5,86.0,1,1
56,6,48.0,1,1
56,7,79.0,1,1
56,8,28.0,1,1
56,9,45.0,1,1
56,10,32.0,1,1
56,11,3.0,1,1
56,12,71.0,1,1
56,13,60.0,1,1
56,14,0.0,1,1
57,0,59.0,1,1
57,1,64.0,1,1
57,2,56.0,1,1
57,3,67.0,1,1
57,4,40.0,1,1
57,5,79.0,1,1
57,6,55.0,1,1
57,7,74.0,1,1
57,8,26.0,1,1
57,9,40.0,1,1
57,10,29.0,1,1
57,11,6.0,1,1
57,12,94.0,1,1
57,13,46.0,1,1
57,14,0.0,1,1
58,0,48.0,1,1
58,1,71.0,1,1
58,2,60.0,1,1
58,3,58.0,1,1
58,4,34.0,1,1
58,5,82.0,1,1
58,6,55.0,1,1
58,7,69.0,1,1
58,8,32.0,1,1
58,9,44.0,1,1
58,10,28.0,1,1
58,11,2.0,1,1
58,12,81.0,1,1
58,13,49.0,1,1
58,14,0.0,1,1
59,0,53.0,1,1
59,1,69.0,1,1
59,2,63.0,1,1
59,3,64.0,1,1
59,4,49.0,1,1
59,5,89.0,1,1
59,6,57.0,1,1
59,7,84.0,1,1
59,8,40.0,1,1
59,9,50.0,1,1
59,10,36.0,1,1
59,11,0.0,1,1
59,12,83.0,1,1
59,13,47.0,1,1
59,14,0.0,1,1
60,0,52.0,1,1
60,1,60.0,1,1
60,2,60.0,1,1
60,3,68.0,1,1
60,4,43.0,1,1
60,5,90.0,1,1
60,6,71.0,1,1
60,7,78.0,1,1
60,8,42.0,1,1
60,9,49.0,1,1
60,10,34.0,1,1
60,11,3.0,1,1
60,12,82.0,1,1
60,13,63.0,1,1
60,14,0.0,1,1
61,0,48.0,1,1
61,1,100.0,1,1
61,2,67.0,1,1
61,3,62.0,1,1
61,4,35.0,1,1
61,5,117.0,1,1
61,6,62.0,1,1
61,7,85.0,1,1
61,8,32.0,1,1
